,sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,Marital_status,occupation
34399,Female,7,1121,112,1,1,1,3,111,131,2,high_level
13271,Female,4,1110,114,1,1,1,3,112,131,1,high_level
24379,Female,7,1140,113,1,1,2,1,111,135,4,high_level
20711,Female,7,1121,112,1,1,1,5,111,139,2,high_level
50638,Female,7,1210,111,1,1,1,5,111,135,1,low_level
18254,Female,8,1140,113,1,1,1,3,111,122,4,high_level
38581,Female,5,1210,111,1,1,3,3,111,137,1,low_level
48115,Male,11,1122,125,1,1,1,3,111,134,2,low_level
55697,Male,9,1121,112,1,1,1,3,111,133,2,high_level
37980,Male,11,1121,112,1,1,1,5,111,137,2,low_level
58915,Female,4,1110,125,1,1,1,2,112,131,1,high_level
49997,Female,6,1220,112,1,1,1,5,111,133,1,high_level
46383,Female,11,1121,112,1,1,1,3,111,135,2,high_level
12115,Female,5,1110,114,1,1,1,3,111,131,1,high_level
41929,Male,9,1122,125,1,1,1,5,111,131,2,low_level
50222,Male,8,1122,114,1,1,1,5,111,131,2,low_level
23613,Male,7,1122,113,1,1,1,5,111,135,2,low_level
8588,Female,8,1122,114,1,1,1,5,111,137,2,low_level
33621,Male,7,1122,113,1,1,1,5,111,124,2,low_level
19711,Female,9,1140,113,1,1,1,5,111,137,4,low_level
36086,Male,11,1122,113,1,1,1,4,111,133,2,high_level
38925,Female,10,1122,113,1,1,1,1,111,131,2,high_level
38816,Female,7,1121,112,1,1,1,5,111,135,2,low_level
51044,Female,10,1122,114,1,1,1,5,111,138,2,high_level
32249,Male,13,1121,112,1,1,1,5,120,138,2,low_level
2456,Male,12,1121,112,2,1,1,3,111,136,2,high_level
1445,Female,7,1122,113,1,1,2,4,111,135,2,high_level
17518,Female,8,1121,112,1,1,1,3,111,138,2,low_level
7830,Male,7,1131,112,2,1,1,3,111,136,4,high_level
57897,Male,5,1131,112,1,1,1,3,111,132,1,high_level
54695,Male,9,1122,114,1,1,1,2,111,131,2,high_level
20555,Female,8,1122,113,1,1,1,5,111,137,2,low_level
56020,Female,7,1122,113,1,1,1,3,111,131,2,high_level
52906,Male,8,1122,125,1,1,1,3,111,136,2,low_level
35734,Female,5,1210,111,1,1,1,3,111,131,1,high_level
4216,Female,10,1122,114,1,1,1,3,111,133,2,high_level
31753,Female,10,1122,114,1,1,1,3,111,135,2,high_level
56444,Female,10,1122,126,1,1,1,5,111,138,2,low_level
35711,Male,13,1121,112,1,1,1,3,111,131,2,low_level
26817,Male,7,1132,113,1,1,1,3,111,122,1,high_level
37315,Female,5,1121,125,1,1,1,3,111,131,2,high_level
15574,Female,9,1122,114,1,1,1,3,111,131,2,high_level
9347,Male,11,1110,112,1,1,1,1,111,139,1,high_level
12619,Male,12,1122,113,1,1,1,3,111,122,2,low_level
18530,Male,12,1122,113,1,1,1,3,111,135,2,low_level
12183,Female,4,1110,114,1,1,1,3,112,131,1,high_level
29208,Female,8,1210,111,1,1,1,5,111,136,1,low_level
14499,Male,9,1210,111,1,1,3,5,120,135,1,low_level
29205,Female,13,1210,111,1,1,1,5,111,135,1,low_level
11087,Male,7,1131,112,1,1,1,5,111,136,1,low_level
17899,Male,8,1122,125,1,1,1,3,111,122,2,high_level
42979,Female,5,1131,112,1,1,1,5,111,138,1,low_level
13024,Male,11,1121,112,1,1,1,4,120,135,2,low_level
43323,Female,10,1122,113,1,1,1,1,111,131,2,high_level
42202,Male,9,1122,114,1,1,1,5,111,137,2,low_level
40523,Male,7,1220,114,1,2,2,1,111,131,2,low_level
32835,Male,8,1122,113,1,1,1,2,111,138,2,high_level
44483,Female,5,1110,114,1,1,1,3,111,135,1,high_level
37195,Female,6,1131,112,1,1,1,5,111,137,1,low_level
47818,Male,7,1131,112,1,2,2,3,111,138,1,high_level
7941,Female,6,1210,111,1,1,1,3,111,122,1,high_level
21748,Female,4,1110,114,1,1,1,1,111,139,1,high_level
43360,Male,10,1132,114,1,1,1,5,111,138,1,low_level
30002,Female,8,1122,114,1,1,1,5,111,138,2,low_level
59193,Male,11,1122,114,1,1,1,3,111,136,2,low_level
1659,Male,8,1210,111,1,1,1,3,111,135,1,high_level
38829,Female,7,1121,112,1,3,3,5,111,134,2,low_level
28277,Female,10,1121,112,1,1,1,5,111,139,2,low_level
20118,Female,9,1122,125,1,1,1,3,111,134,2,high_level
31375,Female,9,1140,112,1,1,1,5,111,137,4,low_level
6135,Male,7,1121,112,1,1,1,5,111,135,2,low_level
12172,Female,8,1122,125,1,1,1,3,111,136,2,high_level
18432,Male,9,1122,126,1,1,1,3,111,135,2,low_level
33348,Male,9,1122,114,1,1,1,3,111,136,2,high_level
53364,Female,10,1122,125,1,1,1,2,120,124,2,high_level
20187,Female,11,1140,113,1,1,1,1,120,111,3,high_level
11884,Female,8,1122,114,1,1,1,3,111,139,2,high_level
43619,Male,7,1122,125,1,1,1,5,120,135,2,low_level
19813,Male,10,1121,112,1,1,2,2,111,138,2,low_level
51480,Male,8,1122,114,1,1,1,3,111,131,2,high_level
22819,Female,12,1131,112,1,1,1,2,111,139,4,high_level
55821,Male,9,1122,126,1,1,1,5,111,136,2,low_level
46554,Male,10,1121,112,1,1,1,3,111,122,2,high_level
45479,Male,12,1121,112,1,1,1,5,111,122,2,low_level
45399,Male,8,1122,114,1,1,1,5,111,138,2,low_level
47779,Female,8,1122,114,1,1,1,3,111,138,2,high_level
34214,Female,8,1122,125,1,1,1,3,111,134,2,high_level
28020,Male,6,1210,111,1,1,3,2,111,131,1,high_level
42471,Female,10,1122,114,1,1,1,2,111,131,2,high_level
35370,Female,9,1122,114,1,1,1,1,111,131,2,high_level
42778,Female,10,1210,111,1,1,1,5,111,137,1,low_level
35106,Male,10,1121,112,1,1,1,3,111,133,2,high_level
4478,Female,11,1121,112,1,1,1,2,111,138,2,high_level
2856,Male,5,1110,113,1,1,1,3,111,122,1,high_level
12368,Male,9,1122,126,1,1,1,5,111,135,2,low_level
48743,Female,9,1122,126,1,1,1,3,111,138,2,high_level
55163,Male,7,1122,113,1,1,3,2,111,131,2,high_level
7583,Female,9,1122,125,1,1,1,3,111,138,2,high_level
56756,Male,11,1122,125,1,1,1,3,111,136,2,low_level
58663,Male,12,1121,112,1,1,1,3,111,131,2,low_level
40193,Male,7,1210,111,1,1,1,5,111,135,1,low_level
24697,Female,9,1122,113,1,1,1,2,111,131,2,high_level
40175,Male,5,1110,113,1,1,1,3,111,131,1,high_level
7488,Male,13,1122,114,1,1,1,5,111,122,2,low_level
3058,Female,8,1122,114,1,1,1,5,111,135,2,low_level
5660,Male,10,1140,113,1,1,1,3,111,136,4,low_level
17384,Male,8,1122,113,1,1,1,2,111,132,2,high_level
43807,Female,10,1140,112,1,1,1,1,111,134,1,high_level
40159,Female,10,1140,114,1,1,1,3,111,138,2,high_level
5661,Male,9,1210,111,1,1,1,2,111,133,1,high_level
10581,Female,6,1131,112,2,1,1,3,111,133,1,high_level
37332,Female,8,1131,112,1,1,1,3,111,132,1,high_level
23407,Female,6,1121,112,1,1,1,5,112,139,2,low_level
10164,Female,4,1110,114,1,1,1,2,111,131,1,high_level
49561,Male,8,1122,125,1,1,1,3,120,111,2,low_level
18563,Female,5,1110,114,1,1,1,5,111,137,1,low_level
49895,Female,9,1122,114,1,1,1,3,111,134,2,high_level
38619,Female,6,1132,114,1,1,3,3,111,138,1,high_level
16182,Female,5,1122,114,1,1,1,2,111,135,2,high_level
53569,Male,15,1210,111,1,1,1,3,111,139,3,high_level
7909,Male,12,1122,114,1,1,1,5,111,136,2,low_level
23505,Male,9,1122,114,1,1,1,3,111,133,2,high_level
55535,Female,7,1131,112,1,1,1,5,111,134,1,high_level
35048,Female,7,1131,112,1,1,1,3,111,131,1,high_level
17731,Male,5,1131,112,1,1,1,3,120,124,1,low_level
26440,Female,7,1210,111,1,1,1,3,111,137,1,high_level
32957,Female,6,1131,112,1,1,1,2,111,133,1,high_level
48517,Male,6,1121,112,1,1,1,5,120,111,2,low_level
44117,Male,7,1131,112,1,1,1,3,111,135,1,high_level
14765,Male,11,1122,113,1,1,1,4,111,133,2,low_level
38457,Male,9,1122,113,1,1,1,5,120,135,2,low_level
9284,Male,7,1131,112,1,1,1,3,111,131,1,high_level
11928,Female,11,1122,113,1,1,1,2,111,131,2,high_level
36500,Female,9,1131,112,1,1,1,2,111,135,1,high_level
33075,Female,10,1131,112,1,1,1,1,120,132,4,low_level
49598,Female,4,1210,111,1,1,1,2,111,131,1,high_level
2366,Female,11,1210,111,1,1,1,3,111,138,4,high_level
12706,Male,7,1210,111,1,1,1,3,111,131,1,high_level
30101,Male,4,1110,114,1,1,1,2,112,131,1,high_level
19253,Male,8,1122,125,1,1,1,2,120,111,2,low_level
59634,Male,5,1110,114,1,1,1,1,111,131,1,high_level
33868,Female,10,1140,112,1,1,1,3,111,132,2,low_level
939,Male,11,1121,112,1,1,1,3,111,122,2,low_level
55132,Female,5,1210,111,1,1,1,3,111,139,1,high_level
49637,Female,8,1140,112,1,1,1,2,111,139,4,high_level
6600,Male,4,1110,114,1,1,1,3,112,131,1,high_level
58748,Female,5,1210,111,1,1,1,5,111,138,1,low_level
33179,Female,10,1122,113,1,1,3,5,111,137,2,low_level
9770,Female,8,1122,125,1,1,2,0,111,135,2,high_level
916,Male,7,1122,125,2,1,1,5,111,135,2,low_level
7664,Male,7,1210,111,1,1,1,3,111,136,1,high_level
18489,Female,9,1121,112,1,3,3,5,111,136,2,high_level
25390,Female,7,1122,125,1,1,1,2,111,131,2,high_level
43804,Female,11,1210,111,1,1,1,2,111,135,4,high_level
51142,Female,6,1210,111,1,1,1,3,111,131,1,high_level
16180,Male,7,1122,114,1,1,1,3,111,136,2,high_level
29598,Male,8,1122,114,1,1,1,5,111,122,2,low_level
29140,Female,11,1220,114,1,1,1,1,111,135,2,high_level
47835,Male,7,1122,113,1,1,1,3,111,135,2,low_level
33004,Female,6,1122,114,1,1,3,2,111,135,2,high_level
50191,Male,9,1132,114,1,1,1,3,111,139,1,low_level
58153,Male,10,1122,125,1,1,1,3,111,136,2,low_level
35118,Female,10,1122,114,1,1,1,2,120,111,2,low_level
7035,Male,5,1131,112,1,1,1,3,111,132,1,low_level
10956,Female,9,1121,112,1,1,1,3,111,136,2,high_level
31436,Female,6,1131,112,1,1,3,3,111,138,1,high_level
8805,Male,7,1122,125,1,1,1,2,111,135,2,low_level
3587,Female,8,1122,125,1,1,1,3,111,131,2,high_level
28231,Female,4,1110,112,1,1,1,2,112,138,1,high_level
27863,Female,9,1122,114,1,1,1,2,111,122,2,high_level
40360,Female,4,1210,111,2,1,1,3,112,135,1,high_level
19379,Male,8,1122,125,1,1,1,5,111,135,2,low_level
50379,Female,9,1210,111,1,1,1,3,111,138,1,low_level
33740,Male,7,1210,111,1,1,1,3,111,133,1,low_level
43211,Female,11,1122,113,1,1,1,2,111,131,2,high_level
16251,Male,10,1122,114,1,2,2,5,111,136,2,low_level
15760,Female,8,1131,112,1,1,1,3,111,131,1,low_level
46782,Male,10,1122,114,1,1,1,5,111,133,2,low_level
20789,Male,7,1122,113,1,1,3,3,111,122,2,high_level
20304,Male,9,1122,125,2,3,3,1,111,131,2,high_level
6245,Male,8,1122,113,1,1,1,3,111,133,2,high_level
53779,Female,9,1122,114,1,1,1,3,111,138,2,high_level
52228,Female,4,1110,113,1,1,1,2,111,132,1,high_level
17303,Male,10,1140,112,1,1,1,2,111,134,4,low_level
14585,Female,9,1210,111,1,1,1,5,111,136,4,low_level
55135,Female,6,1131,112,1,1,1,3,111,131,1,high_level
46339,Male,11,1122,113,1,1,1,5,111,139,2,low_level
20372,Male,7,1210,111,1,1,1,3,111,136,1,high_level
33023,Female,6,1131,112,1,1,1,3,111,136,1,high_level
13780,Male,6,1121,112,1,1,1,3,111,131,2,low_level
31756,Female,4,1110,114,1,1,1,3,112,122,1,high_level
44575,Male,9,1210,111,1,1,1,3,111,137,1,low_level
33442,Male,12,1121,112,1,1,1,5,120,135,2,low_level
49379,Female,6,1132,113,1,2,3,2,111,135,1,high_level
10480,Male,10,1110,112,1,1,1,2,111,131,1,high_level
34742,Male,8,1122,114,1,1,1,2,111,132,2,low_level
27303,Male,7,1122,113,1,1,1,3,111,131,2,high_level
49691,Male,11,1122,126,1,1,1,2,120,111,2,low_level
31450,Female,6,1132,114,1,1,1,5,120,135,1,low_level
58080,Male,8,1210,111,2,1,1,2,120,131,4,low_level
24734,Male,9,1122,114,1,1,1,3,111,131,2,low_level
36289,Female,9,1132,114,1,1,1,5,111,137,3,low_level
38988,Male,10,1122,113,1,1,1,3,111,122,2,low_level
31065,Female,8,1122,125,1,1,1,3,111,138,2,high_level
5156,Female,10,1122,114,1,1,1,5,111,137,2,low_level
44095,Male,4,1110,114,1,1,1,3,112,135,1,high_level
17295,Female,6,1210,111,1,1,1,5,112,138,1,low_level
24182,Male,10,1122,114,1,1,1,5,111,137,2,low_level
49339,Male,7,1122,113,1,1,1,5,111,122,2,low_level
19849,Male,5,1210,111,2,1,1,3,111,132,1,high_level
6745,Female,9,1122,114,1,1,1,5,111,137,2,low_level
41581,Female,6,1220,113,1,1,1,2,111,131,1,high_level
50392,Male,12,1121,112,1,1,1,5,111,135,2,low_level
14922,Male,9,1122,114,1,1,1,5,111,135,2,low_level
4122,Male,11,1122,125,1,1,1,2,120,124,2,low_level
38467,Female,9,1122,114,1,1,1,3,111,131,2,high_level
8505,Male,6,1121,112,1,1,1,5,111,135,2,low_level
39520,Female,11,1122,113,1,1,1,2,111,135,2,high_level
47404,Male,5,1210,111,1,1,3,5,112,138,1,low_level
50521,Male,7,1122,125,1,1,1,3,111,131,2,high_level
32955,Female,10,1210,111,1,1,1,3,111,132,4,high_level
41358,Male,8,1121,112,1,1,1,2,120,131,2,low_level
44089,Female,8,1122,125,1,1,3,1,111,132,2,high_level
21686,Male,7,1210,111,1,1,1,3,120,111,4,low_level
38236,Male,5,1110,114,1,1,1,3,111,131,1,high_level
38518,Male,10,1122,114,1,1,1,3,111,124,2,high_level
846,Male,8,1122,125,1,1,1,5,111,135,2,low_level
26256,Male,11,1122,125,1,1,1,3,120,131,2,low_level
56357,Male,8,1122,113,1,1,1,3,120,138,2,low_level
6235,Male,11,1122,126,1,1,1,2,111,111,2,low_level
45006,Male,12,1121,112,1,1,1,1,111,136,2,low_level
25578,Male,12,1210,111,1,1,1,3,111,122,1,high_level
17652,Female,5,1110,113,1,1,1,3,111,131,1,low_level
24649,Male,10,1122,114,1,1,2,5,111,131,2,low_level
39817,Male,12,1122,113,1,1,1,5,111,122,2,low_level
7580,Female,7,1140,112,1,1,3,2,111,138,4,high_level
54719,Female,8,1210,111,1,1,1,3,111,137,1,low_level
51757,Female,5,1110,113,1,1,1,2,111,122,1,high_level
46377,Male,7,1121,112,1,1,1,4,111,133,2,low_level
34710,Female,8,1210,111,1,1,1,3,111,134,1,high_level
25689,Female,12,1121,112,1,1,1,5,111,137,2,low_level
28552,Male,13,1121,112,1,1,1,5,111,137,2,low_level
29647,Female,8,1122,125,1,1,1,3,111,131,2,high_level
7098,Male,7,1122,113,1,1,1,5,111,136,2,low_level
5348,Male,9,1122,114,1,1,1,3,111,131,2,high_level
51203,Male,11,1122,113,1,1,1,5,111,138,2,low_level
22753,Female,8,1122,114,1,1,1,2,111,131,2,high_level
4646,Male,8,1132,113,1,1,1,5,111,122,1,low_level
6882,Female,5,1110,125,1,1,1,3,111,131,1,high_level
15639,Male,7,1121,112,1,1,1,5,120,131,2,low_level
10667,Male,5,1110,113,1,1,1,2,112,131,1,high_level
9357,Male,11,1122,126,1,1,1,3,120,111,2,low_level
27728,Female,10,1122,113,1,1,1,2,111,131,2,high_level
34928,Female,7,1110,112,1,1,1,5,111,136,1,high_level
39135,Male,10,1121,112,1,1,1,3,111,135,2,low_level
20345,Female,10,1122,125,1,1,1,3,111,131,2,high_level
56213,Female,10,1122,125,1,1,2,5,111,138,2,low_level
42065,Female,4,1110,114,1,1,1,2,112,132,1,high_level
9278,Female,8,1131,112,1,1,2,5,111,135,4,low_level
59115,Male,9,1121,112,1,1,1,5,111,134,2,low_level
26647,Female,6,1210,111,1,1,1,2,111,131,1,low_level
5264,Male,8,1122,126,1,1,1,2,111,131,2,low_level
23417,Female,12,1210,111,1,1,3,1,111,139,4,high_level
24288,Male,5,1110,112,1,1,1,3,112,135,1,high_level
6752,Male,8,1122,114,1,1,1,3,111,137,2,low_level
34916,Male,7,1132,113,1,1,1,5,111,131,1,low_level
20127,Female,8,1210,111,1,1,1,3,111,132,1,high_level
42840,Male,11,1122,114,1,1,1,5,111,135,2,low_level
36693,Female,4,1110,113,1,1,1,2,112,131,1,high_level
2100,Female,9,1122,126,1,1,1,3,111,138,2,high_level
60318,Female,11,1121,112,1,1,1,5,111,137,2,low_level
55239,Female,4,1110,112,1,1,1,2,112,132,1,high_level
52184,Male,9,1210,111,1,1,1,3,111,131,1,high_level
1887,Male,10,1121,112,1,1,1,2,111,134,2,low_level
46551,Male,8,1220,113,1,1,1,3,111,139,1,high_level
45293,Male,11,1210,111,1,1,1,2,111,122,1,high_level
26208,Female,10,1122,114,1,1,1,5,111,138,2,low_level
26784,Male,9,1210,111,1,1,1,5,111,134,4,low_level
20221,Male,7,1122,125,1,2,3,1,111,135,2,low_level
15400,Female,8,1122,125,1,1,1,3,111,138,2,high_level
10888,Female,5,1110,114,1,1,1,3,111,133,1,high_level
33462,Male,8,1122,114,1,1,1,3,111,133,2,high_level
44367,Male,11,1122,113,1,1,1,3,111,134,2,low_level
30492,Female,10,1122,113,1,1,1,3,111,122,2,high_level
28032,Female,11,1121,112,2,1,1,3,111,137,2,low_level
23920,Female,8,1122,114,1,1,1,3,111,131,2,high_level
8801,Female,9,1122,113,1,1,1,3,111,138,2,high_level
45232,Female,6,1210,111,1,1,1,3,112,138,1,high_level
9540,Male,10,1121,112,1,1,1,3,111,122,2,low_level
47884,Male,9,1122,113,1,1,1,5,111,139,2,low_level
32245,Female,5,1121,113,1,1,1,1,111,135,2,high_level
44831,Male,5,1210,111,1,1,1,3,111,122,1,high_level
26437,Female,11,1122,114,1,1,1,3,111,135,2,high_level
4945,Female,4,1110,114,1,1,1,3,112,131,1,high_level
59870,Male,10,1122,114,1,1,1,5,111,138,2,low_level
10427,Male,10,1122,125,1,1,1,5,111,135,2,low_level
21382,Female,4,1110,125,1,1,1,2,112,131,1,high_level
40162,Male,9,1121,112,1,1,1,2,111,122,2,high_level
37803,Female,7,1132,114,1,1,1,3,111,132,4,high_level
14489,Male,6,1121,112,1,1,1,5,111,134,2,low_level
51418,Female,7,1122,113,1,1,1,3,111,133,2,high_level
13749,Female,11,1121,112,1,1,1,2,111,131,2,high_level
42525,Male,11,1210,111,1,1,1,5,111,137,1,low_level
10183,Female,5,1121,112,1,3,3,3,111,131,2,high_level
6313,Female,6,1131,112,1,1,1,5,111,135,1,low_level
56811,Male,11,1122,113,1,1,1,3,111,136,2,low_level
8424,Female,6,1122,113,1,1,1,2,111,124,2,high_level
7506,Female,4,1110,113,1,1,1,3,111,131,1,high_level
4886,Female,9,1122,125,1,1,1,5,111,138,2,high_level
23209,Female,8,1122,114,1,1,1,5,111,138,2,low_level
7846,Female,6,1122,113,1,1,1,3,111,134,2,high_level
59400,Male,10,1122,114,1,1,1,5,111,135,2,low_level
43242,Female,6,1210,111,1,1,1,5,112,138,2,low_level
34967,Female,8,1121,112,1,1,1,5,111,135,2,low_level
18434,Female,6,1122,113,1,1,1,3,111,138,2,high_level
3206,Female,11,1121,112,1,1,1,5,111,137,2,low_level
57684,Female,6,1122,113,1,1,1,3,111,137,2,high_level
6063,Female,6,1131,112,1,1,1,5,111,137,1,low_level
39579,Female,11,1122,114,1,1,1,5,111,139,2,low_level
15862,Male,5,1110,114,1,1,1,2,111,135,1,high_level
8356,Male,6,1131,112,1,1,1,4,111,122,1,low_level
43004,Male,9,1122,125,1,1,1,3,111,136,2,high_level
25811,Male,10,1122,114,1,1,1,3,111,122,2,high_level
5227,Female,5,1131,112,1,1,2,3,111,131,1,low_level
25817,Male,11,1122,113,1,1,1,3,111,122,2,high_level
17072,Female,6,1210,111,1,1,1,3,111,135,1,high_level
14896,Male,10,1122,126,1,1,1,3,111,122,2,high_level
56533,Male,8,1121,112,1,1,1,3,111,122,2,high_level
973,Female,6,1132,113,1,1,1,1,111,138,1,high_level
53756,Male,10,1122,114,1,1,1,2,111,139,2,high_level
33127,Female,6,1210,111,1,1,1,3,111,133,1,low_level
43594,Female,10,1210,111,1,1,1,3,111,136,1,high_level
44694,Female,9,1122,114,1,1,1,5,111,137,2,low_level
15985,Male,10,1121,112,1,1,1,2,111,134,2,high_level
11898,Female,10,1210,111,1,1,1,3,111,124,4,high_level
31952,Male,7,1132,113,1,1,1,5,111,135,1,low_level
6190,Female,8,1121,112,1,1,1,3,120,139,2,low_level
23191,Female,12,1210,111,1,1,3,5,111,138,4,low_level
30320,Male,4,1110,114,1,1,1,1,111,135,1,high_level
37365,Female,11,1122,113,1,1,1,4,111,138,2,high_level
9153,Female,11,1121,112,1,1,1,3,120,131,2,low_level
672,Female,12,1131,112,1,1,1,2,111,136,4,high_level
5033,Female,7,1122,114,1,1,1,3,111,131,2,high_level
2086,Male,11,1131,112,1,1,1,1,120,135,4,high_level
52123,Male,11,1210,111,1,1,2,5,120,135,4,low_level
58800,Female,8,1122,114,1,1,1,1,111,111,2,high_level
5106,Male,4,1110,113,1,1,1,2,112,131,1,high_level
11708,Female,7,1122,114,1,1,1,3,111,133,2,high_level
9945,Female,10,1210,111,1,1,1,3,111,138,1,high_level
1956,Female,11,1132,113,1,1,1,2,111,131,4,high_level
5062,Male,7,1110,113,1,1,1,3,111,122,1,high_level
51298,Male,4,1110,114,1,1,3,1,112,132,1,high_level
18797,Male,10,1122,114,1,1,1,5,111,138,2,low_level
16917,Female,10,1140,112,1,1,1,1,111,133,4,high_level
3151,Male,6,1121,113,1,1,3,3,111,124,2,high_level
34029,Male,4,1110,125,1,1,1,2,112,131,1,high_level
10816,Female,12,1121,112,1,1,1,5,111,137,2,low_level
33144,Female,6,1121,112,1,1,1,5,111,138,2,high_level
18929,Male,9,1132,114,1,1,3,5,111,135,1,low_level
31059,Female,10,1122,114,1,1,3,1,111,135,2,high_level
42716,Female,6,1210,111,1,1,1,3,111,124,1,high_level
57064,Male,7,1121,112,1,1,1,5,111,135,2,low_level
44480,Female,8,1122,125,1,1,1,5,111,139,2,low_level
4255,Female,7,1121,112,1,1,1,5,111,135,2,low_level
42008,Female,11,1210,111,1,1,1,1,111,122,3,low_level
36739,Female,11,1210,111,1,1,1,5,111,137,4,low_level
51393,Female,9,1122,114,1,1,1,3,111,139,2,high_level
13088,Female,9,1122,113,1,1,3,2,111,122,2,high_level
14706,Female,9,1122,114,1,1,1,5,111,137,2,high_level
23216,Female,11,1122,113,1,1,1,2,111,136,2,high_level
39204,Male,10,1122,125,1,1,1,5,111,136,2,low_level
21462,Male,4,1110,114,1,1,1,2,111,131,1,high_level
56362,Male,11,1122,114,1,1,1,2,111,138,2,low_level
38876,Male,10,1122,114,1,1,1,2,111,131,2,high_level
24822,Male,8,1131,112,1,1,1,5,111,122,1,low_level
43773,Male,8,1121,112,1,1,1,5,111,122,2,low_level
26520,Male,8,1122,125,1,1,1,2,111,132,2,high_level
15250,Male,11,1122,113,1,1,1,4,111,135,2,low_level
11664,Male,12,1121,112,1,1,1,5,111,134,2,low_level
26936,Male,6,1131,112,1,1,1,3,111,131,1,low_level
52525,Female,4,1110,113,1,1,1,3,111,131,1,high_level
48355,Female,11,1121,112,1,1,1,2,120,135,2,low_level
9422,Male,5,1122,113,1,1,1,3,111,131,2,low_level
1452,Male,11,1121,112,1,1,1,3,111,122,2,high_level
31062,Female,5,1131,112,1,1,1,5,111,138,1,low_level
49634,Female,5,1220,113,1,1,1,5,111,138,1,high_level
6156,Female,8,1122,114,1,1,1,3,111,135,2,high_level
22556,Female,5,1220,112,1,1,3,3,112,131,1,high_level
44681,Female,10,1122,126,1,1,1,5,111,137,2,low_level
41447,Male,12,1121,112,1,1,3,5,111,137,2,low_level
11435,Male,8,1122,114,1,1,1,3,120,124,2,low_level
45975,Male,9,1122,125,1,1,1,2,111,111,2,low_level
28752,Female,13,1121,112,1,1,1,2,111,131,2,high_level
31464,Male,7,1210,111,1,1,1,5,111,135,1,low_level
7606,Male,11,1121,112,1,1,1,5,111,137,2,low_level
23373,Male,8,1122,113,1,1,3,1,111,131,2,high_level
59378,Male,7,1122,113,1,1,1,3,120,111,2,low_level
7031,Male,10,1122,125,1,1,1,5,111,135,2,high_level
59191,Female,9,1140,112,1,1,3,3,111,138,4,high_level
16729,Male,5,1210,111,1,1,2,3,112,135,1,high_level
58095,Male,8,1131,112,1,1,1,0,120,111,1,low_level
42309,Male,12,1121,112,1,1,1,3,111,124,2,low_level
16966,Female,8,1132,113,1,1,1,3,111,133,1,high_level
46679,Male,11,1121,112,1,1,1,3,111,136,2,high_level
46230,Female,8,1122,114,1,1,1,2,111,135,2,high_level
31658,Male,9,1122,113,1,1,1,3,111,122,2,low_level
16802,Female,9,1122,114,1,1,3,5,111,137,2,low_level
52155,Male,4,1110,114,1,1,1,1,111,132,1,high_level
40965,Female,9,1210,111,1,1,1,3,111,124,1,high_level
28863,Female,10,1122,125,1,1,1,5,111,136,2,high_level
11110,Female,5,1122,113,1,1,1,3,111,134,2,high_level
8202,Male,7,1131,112,1,1,1,5,111,122,1,low_level
46440,Female,7,1122,113,1,1,1,3,111,137,2,high_level
1047,Male,8,1121,112,2,1,1,5,111,122,2,low_level
36330,Female,9,1122,114,1,1,3,2,111,124,2,high_level
54660,Female,11,1122,114,1,1,1,3,120,111,2,low_level
2772,Male,10,1122,125,1,1,1,5,111,137,2,low_level
30337,Male,11,1210,111,1,1,1,5,111,136,4,low_level
49035,Female,6,1122,113,1,1,1,2,111,131,2,high_level
51451,Female,9,1122,125,1,1,1,3,111,131,2,high_level
19792,Male,4,1110,114,1,1,1,2,112,131,1,high_level
