,id,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_jail,c_charge_degree,is_recid,two_year_recid
3504,5363,Male,27,25 - 45,African-American,0,0,0,1,2.0,M,0,0
5027,7656,Male,26,25 - 45,Hispanic,0,0,0,1,0.0,F,0,0
2143,3284,Male,37,25 - 45,Caucasian,0,0,0,11,1.0,F,1,1
7003,10666,Male,46,Greater than 45,African-American,0,0,0,2,65.0,F,1,1
2055,3138,Male,33,25 - 45,African-American,0,0,0,11,45.0,F,1,1
5211,7946,Male,24,Less than 25,Caucasian,0,0,0,0,15.0,F,0,0
4618,7055,Male,25,25 - 45,Caucasian,0,0,0,2,0.0,F,0,0
5873,8950,Female,48,Greater than 45,Other,0,0,0,0,0.0,M,0,0
4761,7264,Female,33,25 - 45,Caucasian,0,0,0,5,20.0,M,1,1
1607,2460,Male,58,Greater than 45,Caucasian,0,0,0,3,15.0,F,1,1
3294,5048,Female,26,25 - 45,African-American,0,0,0,5,34.0,F,1,1
1716,2609,Male,25,25 - 45,African-American,0,0,1,9,2.0,F,0,0
3732,5697,Female,22,Less than 25,African-American,0,0,0,0,1.0,M,0,0
4732,7226,Male,43,25 - 45,Caucasian,0,0,0,6,10.0,F,1,1
4394,6699,Female,35,25 - 45,Caucasian,0,0,0,4,2.0,M,0,0
3661,5592,Male,39,25 - 45,Caucasian,0,0,0,9,1.0,F,1,1
1834,2779,Female,57,Greater than 45,Caucasian,0,0,0,3,0.0,F,0,0
5004,7622,Male,24,Less than 25,African-American,0,1,0,3,1.0,F,1,1
1142,1747,Male,31,25 - 45,Caucasian,0,0,0,3,32.0,M,0,0
1615,2474,Male,45,Greater than 45,African-American,0,0,0,8,1.0,F,1,1
150,231,Female,20,Less than 25,African-American,0,0,0,0,0.0,F,0,0
5244,7997,Male,51,Greater than 45,African-American,1,0,0,19,3.0,F,1,1
3264,4992,Male,42,25 - 45,African-American,0,0,0,9,0.0,F,1,1
4184,6387,Female,22,Less than 25,Hispanic,0,0,0,0,1.0,M,0,0
6890,10498,Female,65,Greater than 45,Caucasian,0,0,0,1,2.0,F,0,0
9,13,Male,21,Less than 25,Caucasian,0,0,0,1,1.0,F,1,1
4543,6943,Female,24,Less than 25,African-American,0,0,0,4,2.0,F,1,1
418,633,Female,58,Greater than 45,Caucasian,0,0,0,2,1.0,M,0,0
4593,7025,Female,32,25 - 45,African-American,0,0,0,0,0.0,M,1,1
2990,4566,Female,30,25 - 45,African-American,0,0,0,1,2.0,M,0,0
3610,5515,Male,45,Greater than 45,African-American,0,0,0,1,2.0,M,0,0
3267,4996,Male,27,25 - 45,Caucasian,0,0,0,1,1.0,F,0,0
189,282,Male,45,Greater than 45,Caucasian,0,0,0,8,71.0,M,1,1
6797,10364,Male,20,Less than 25,Other,0,0,0,1,36.0,F,1,1
6102,9299,Male,38,25 - 45,Other,0,0,0,1,1.0,F,1,1
4561,6975,Male,23,Less than 25,African-American,0,1,0,4,193.0,F,1,1
1001,1538,Male,44,25 - 45,Caucasian,0,0,0,6,0.0,F,0,0
4979,7578,Female,43,25 - 45,African-American,0,0,0,2,17.0,M,0,0
1065,1637,Male,34,25 - 45,African-American,0,0,0,1,2.0,F,0,0
3025,4620,Male,41,25 - 45,Caucasian,0,0,0,0,0.0,F,0,0
578,883,Male,28,25 - 45,Caucasian,0,0,0,8,31.0,F,1,1
5095,7754,Male,25,25 - 45,Caucasian,0,0,0,2,0.0,M,1,1
5158,7859,Male,29,25 - 45,Other,0,0,0,8,1.0,F,1,1
3495,5348,Female,35,25 - 45,African-American,0,0,0,0,2.0,M,1,1
728,1106,Male,42,25 - 45,Caucasian,0,0,0,1,1.0,F,0,0
3745,5723,Male,22,Less than 25,African-American,0,0,0,2,79.0,M,1,1
4553,6959,Male,28,25 - 45,Hispanic,0,0,0,0,0.0,F,0,0
4377,6672,Male,22,Less than 25,African-American,0,0,1,1,0.0,F,1,1
6256,9544,Male,30,25 - 45,Caucasian,0,0,0,3,1.0,M,1,1
6468,9862,Male,35,25 - 45,Hispanic,0,0,0,13,4.0,F,0,0
2913,4448,Male,35,25 - 45,African-American,0,0,0,0,1.0,F,0,0
3852,5881,Male,25,25 - 45,African-American,0,0,0,0,0.0,F,0,0
1684,2566,Male,27,25 - 45,African-American,0,0,1,2,1.0,M,1,0
6644,10133,Male,35,25 - 45,Caucasian,0,0,0,0,0.0,M,0,0
712,1081,Male,44,25 - 45,African-American,0,0,1,1,0.0,M,0,0
822,1242,Female,37,25 - 45,Other,0,0,0,0,1.0,M,1,1
6356,9704,Male,20,Less than 25,African-American,0,0,0,0,11.0,F,0,0
5248,8004,Male,31,25 - 45,Caucasian,0,0,3,9,470.0,F,1,1
3179,4864,Female,30,25 - 45,African-American,0,1,0,4,2.0,F,0,0
3550,5429,Male,36,25 - 45,African-American,3,0,2,19,83.0,M,1,1
3697,5650,Male,28,25 - 45,African-American,0,0,0,5,0.0,F,0,0
6257,9545,Male,55,Greater than 45,African-American,0,0,0,5,301.0,F,0,0
2677,4082,Male,24,Less than 25,Caucasian,0,0,0,0,37.0,F,1,1
6254,9541,Male,25,25 - 45,African-American,0,0,1,1,1.0,F,1,1
1000,1536,Male,28,25 - 45,African-American,0,0,0,1,0.0,F,0,0
741,1128,Female,22,Less than 25,Caucasian,0,0,0,0,2.0,M,0,0
3662,5593,Male,37,25 - 45,Caucasian,0,0,0,4,0.0,M,1,1
4101,6247,Male,42,25 - 45,African-American,0,0,0,17,52.0,M,1,1
2482,3780,Male,24,Less than 25,Caucasian,0,0,0,2,15.0,M,0,0
4445,6783,Female,47,Greater than 45,African-American,0,1,1,21,22.0,M,1,1
3771,5756,Male,33,25 - 45,African-American,0,0,0,4,0.0,F,0,0
3392,5186,Male,54,Greater than 45,African-American,0,0,0,11,1.0,F,0,0
5995,9157,Male,35,25 - 45,African-American,0,0,0,22,2.0,F,1,1
6805,10377,Male,41,25 - 45,Caucasian,0,0,0,0,1.0,F,0,0
2766,4223,Female,30,25 - 45,African-American,0,0,0,9,243.0,F,1,1
3209,4914,Male,23,Less than 25,African-American,0,1,0,7,1.0,F,1,1
1417,2169,Male,28,25 - 45,Caucasian,0,0,0,1,4.0,F,0,0
6756,10305,Male,20,Less than 25,African-American,0,0,0,0,2.0,F,1,1
479,726,Male,34,25 - 45,Caucasian,0,0,0,4,1.0,F,1,1
518,793,Male,59,Greater than 45,African-American,0,0,0,10,127.0,F,1,1
3503,5360,Male,52,Greater than 45,Caucasian,0,0,0,8,39.0,F,0,0
5159,7862,Male,21,Less than 25,Hispanic,0,0,0,0,1.0,F,1,1
1025,1572,Male,27,25 - 45,African-American,0,0,0,1,7.0,F,0,0
4748,7246,Male,24,Less than 25,Caucasian,0,0,0,2,1.0,F,0,0
3,5,Male,23,Less than 25,African-American,0,1,0,1,0.0,F,0,0
3205,4909,Male,25,25 - 45,Hispanic,0,0,0,0,4.0,M,0,0
4865,7413,Male,21,Less than 25,African-American,0,0,0,3,1.0,F,1,1
5556,8463,Male,23,Less than 25,African-American,0,0,0,0,4.0,F,0,0
4155,6344,Male,28,25 - 45,Caucasian,0,0,0,5,6.0,M,0,0
139,215,Male,31,25 - 45,African-American,0,0,0,1,1.0,M,1,0
5978,9127,Male,39,25 - 45,Other,0,0,0,0,3.0,M,1,0
1390,2131,Male,36,25 - 45,African-American,0,0,0,0,1.0,F,0,0
6163,9394,Male,29,25 - 45,Caucasian,0,0,0,4,1.0,F,0,0
2854,4368,Male,22,Less than 25,Hispanic,0,0,0,1,2.0,F,1,1
7,9,Male,43,25 - 45,Other,0,0,0,3,1.0,F,0,0
332,495,Female,36,25 - 45,African-American,0,0,0,0,12.0,F,0,0
2765,4220,Male,20,Less than 25,Other,0,0,0,1,1.0,F,1,1
3654,5579,Male,43,25 - 45,African-American,0,0,0,5,1.0,F,0,0
1104,1689,Male,54,Greater than 45,Caucasian,0,0,0,3,2.0,M,1,1
2104,3214,Female,30,25 - 45,Hispanic,0,0,0,3,1.0,M,1,1
1506,2307,Male,55,Greater than 45,Caucasian,0,0,0,11,57.0,M,0,0
1647,2515,Male,28,25 - 45,African-American,2,1,0,11,26.0,F,0,0
6578,10035,Female,53,Greater than 45,African-American,0,0,0,0,1.0,F,0,0
2620,4000,Male,26,25 - 45,African-American,0,0,1,12,11.0,M,1,1
4845,7385,Male,56,Greater than 45,Caucasian,0,0,0,1,1.0,F,1,1
1038,1595,Male,55,Greater than 45,African-American,0,0,0,17,26.0,F,1,1
3086,4706,Female,52,Greater than 45,Caucasian,0,0,0,0,118.0,F,1,1
5930,9046,Male,34,25 - 45,Caucasian,0,0,0,1,1.0,M,0,0
3296,5050,Male,21,Less than 25,African-American,0,0,0,0,1.0,M,0,0
966,1483,Male,35,25 - 45,African-American,0,0,0,1,9.0,M,0,0
431,649,Male,27,25 - 45,Caucasian,0,0,0,3,0.0,M,0,0
4175,6377,Male,27,25 - 45,Caucasian,0,0,0,2,1.0,F,1,1
1151,1760,Male,35,25 - 45,Caucasian,0,0,0,4,1.0,F,1,1
4494,6862,Male,31,25 - 45,African-American,0,0,0,5,2.0,F,1,0
268,393,Female,37,25 - 45,African-American,0,0,0,2,1.0,F,0,0
4729,7223,Male,46,Greater than 45,African-American,0,0,0,3,2.0,F,0,0
5803,8843,Male,33,25 - 45,African-American,0,0,2,9,15.0,M,1,1
759,1152,Female,23,Less than 25,Other,0,0,0,0,1.0,M,0,0
4183,6386,Male,28,25 - 45,Hispanic,0,0,0,2,2.0,F,1,1
2864,4384,Male,21,Less than 25,African-American,0,0,0,1,1.0,F,1,1
3082,4701,Male,38,25 - 45,Caucasian,0,0,0,17,180.0,F,0,0
565,863,Male,40,25 - 45,Caucasian,0,0,0,5,0.0,F,0,0
6735,10273,Male,28,25 - 45,African-American,0,0,0,2,74.0,F,1,0
3567,5447,Male,34,25 - 45,African-American,1,0,0,21,6.0,M,1,1
1111,1700,Male,25,25 - 45,African-American,0,0,0,0,4.0,M,1,1
3886,5930,Female,34,25 - 45,Caucasian,0,0,0,0,31.0,F,1,1
6785,10346,Male,31,25 - 45,African-American,0,0,0,9,27.0,M,1,1
3173,4851,Male,25,25 - 45,African-American,0,0,0,3,2.0,F,1,1
1620,2479,Male,31,25 - 45,African-American,0,0,0,8,1.0,M,1,1
5311,8104,Female,42,25 - 45,African-American,0,0,0,16,24.0,F,0,0
2886,4414,Male,34,25 - 45,Caucasian,0,0,0,0,1.0,M,0,0
1807,2740,Male,32,25 - 45,African-American,0,0,0,8,1.0,F,1,1
3676,5613,Male,53,Greater than 45,Caucasian,0,0,0,0,4.0,M,1,1
1799,2730,Male,21,Less than 25,African-American,0,0,0,3,63.0,F,1,1
3307,5064,Male,28,25 - 45,Caucasian,0,0,0,2,10.0,F,1,1
3102,4731,Male,21,Less than 25,African-American,0,0,0,0,42.0,F,1,1
842,1271,Female,24,Less than 25,African-American,0,0,0,0,0.0,M,1,1
3493,5346,Male,34,25 - 45,African-American,0,1,0,27,1.0,M,0,0
4147,6330,Female,26,25 - 45,Caucasian,0,0,0,2,0.0,M,0,0
6394,9754,Male,29,25 - 45,African-American,0,0,0,3,0.0,F,1,1
32,42,Male,32,25 - 45,African-American,0,0,0,4,1.0,F,1,1
7121,10873,Female,28,25 - 45,African-American,0,0,0,6,2.0,M,1,1
5318,8113,Male,19,Less than 25,African-American,1,2,0,3,200.0,F,1,1
4525,6915,Male,30,25 - 45,African-American,0,1,0,9,8.0,F,1,1
672,1023,Female,59,Greater than 45,Caucasian,0,0,0,2,29.0,F,0,0
385,580,Male,21,Less than 25,Caucasian,0,0,0,3,6.0,M,0,0
826,1247,Female,23,Less than 25,African-American,0,0,0,1,2.0,F,0,0
2073,3164,Male,27,25 - 45,African-American,0,2,1,13,14.0,F,1,1
5524,8418,Male,44,25 - 45,Caucasian,0,0,0,0,4.0,F,0,0
1971,2992,Female,42,25 - 45,African-American,0,0,0,0,0.0,F,0,0
1203,1847,Male,42,25 - 45,African-American,0,0,0,0,0.0,M,0,0
4024,6137,Male,52,Greater than 45,Caucasian,0,0,0,0,1.0,F,0,0
3212,4922,Male,35,25 - 45,Hispanic,0,0,0,0,0.0,M,0,0
5551,8456,Male,37,25 - 45,African-American,0,0,0,3,81.0,M,0,0
273,402,Female,48,Greater than 45,African-American,0,0,0,0,2.0,F,0,0
4825,7351,Male,40,25 - 45,Hispanic,0,0,0,0,65.0,F,0,0
3109,4748,Female,30,25 - 45,African-American,0,0,0,0,0.0,M,0,0
5002,7618,Male,32,25 - 45,Other,0,0,0,0,1.0,F,0,0
3274,5009,Female,29,25 - 45,Caucasian,0,0,0,0,2.0,M,0,0
3071,4684,Male,35,25 - 45,Caucasian,0,0,0,0,16.0,M,1,1
6755,10303,Male,22,Less than 25,Hispanic,0,0,0,0,10.0,F,1,1
3497,5350,Female,32,25 - 45,Caucasian,0,0,0,2,33.0,F,1,1
4280,6529,Male,20,Less than 25,Other,0,0,0,0,1.0,F,1,1
821,1241,Male,34,25 - 45,Caucasian,0,0,0,1,1.0,M,1,1
7097,10829,Female,22,Less than 25,African-American,0,0,0,1,96.0,F,0,0
4190,6394,Male,47,Greater than 45,African-American,0,0,0,1,50.0,F,0,0
4689,7163,Male,33,25 - 45,African-American,0,1,0,6,2.0,M,1,1
3896,5943,Male,37,25 - 45,Other,0,0,0,2,29.0,F,0,0
4737,7234,Male,37,25 - 45,Hispanic,0,0,0,1,2.0,F,0,0
2170,3319,Female,40,25 - 45,Caucasian,0,0,0,0,1.0,F,0,0
5909,9013,Male,48,Greater than 45,Caucasian,0,0,0,1,1.0,F,0,0
5185,7905,Male,30,25 - 45,Other,0,0,0,0,1.0,F,0,0
1621,2480,Male,43,25 - 45,African-American,0,0,0,1,1.0,F,0,0
4305,6570,Male,47,Greater than 45,Caucasian,0,0,0,2,6.0,F,0,0
1753,2662,Male,24,Less than 25,African-American,0,0,0,2,6.0,F,0,0
4649,7107,Male,28,25 - 45,African-American,0,0,0,10,20.0,F,1,1
1473,2259,Male,36,25 - 45,African-American,0,0,0,5,11.0,F,0,0
427,645,Male,22,Less than 25,African-American,0,0,0,3,106.0,F,0,0
5610,8551,Female,46,Greater than 45,Caucasian,0,0,0,1,30.0,F,0,0
3685,5631,Male,36,25 - 45,Hispanic,0,0,0,1,14.0,M,0,0
6827,10410,Female,61,Greater than 45,Caucasian,0,0,0,15,1.0,F,0,0
4491,6858,Male,58,Greater than 45,Caucasian,0,0,0,3,1.0,M,0,0
6333,9663,Female,29,25 - 45,African-American,0,0,0,1,2.0,M,0,0
2307,3512,Male,26,25 - 45,African-American,0,0,0,5,7.0,F,1,1
982,1511,Male,29,25 - 45,African-American,0,0,0,0,1.0,M,0,0
6613,10081,Male,24,Less than 25,African-American,0,0,1,7,97.0,M,1,1
2922,4462,Female,26,25 - 45,African-American,0,0,0,1,44.0,F,0,0
5245,8000,Female,26,25 - 45,African-American,0,0,0,1,1.0,F,1,1
6118,9326,Male,35,25 - 45,Caucasian,0,0,0,3,1.0,M,1,1
2273,3458,Male,37,25 - 45,Caucasian,0,0,0,1,1.0,M,0,0
6077,9266,Female,29,25 - 45,African-American,0,0,0,0,3.0,F,0,0
2612,3991,Male,29,25 - 45,Hispanic,0,0,0,0,2.0,M,0,0
3076,4694,Male,44,25 - 45,Caucasian,0,0,0,2,0.0,M,0,0
5733,8741,Female,30,25 - 45,Caucasian,0,0,0,0,3.0,F,1,1
6987,10643,Male,22,Less than 25,African-American,0,0,0,0,4.0,M,0,0
5026,7655,Male,55,Greater than 45,Other,0,0,0,4,5.0,F,0,0
3783,5774,Male,57,Greater than 45,Caucasian,0,0,0,1,1.0,F,0,0
6892,10500,Male,31,25 - 45,African-American,0,3,4,15,91.0,F,1,1
2350,3582,Female,32,25 - 45,Hispanic,0,0,0,0,8.0,M,1,1
477,722,Male,37,25 - 45,Caucasian,0,0,0,3,7.0,F,0,0
1523,2334,Male,36,25 - 45,Hispanic,0,0,0,1,107.0,F,1,1
0,1,Male,69,Greater than 45,Other,0,0,0,0,1.0,F,0,0
4335,6608,Male,32,25 - 45,Caucasian,0,0,0,5,55.0,F,1,1
5581,8503,Male,30,25 - 45,African-American,0,0,0,1,1.0,M,0,0
1418,2170,Male,21,Less than 25,African-American,0,0,0,1,1.0,F,0,0
877,1330,Male,42,25 - 45,Caucasian,0,0,0,3,1.0,F,0,0
3310,5067,Female,24,Less than 25,African-American,0,0,0,2,1.0,F,1,1
4893,7450,Male,32,25 - 45,African-American,0,0,0,13,39.0,M,1,1
1216,1864,Male,38,25 - 45,African-American,0,0,0,1,8.0,M,0,0
7056,10760,Male,22,Less than 25,Hispanic,0,0,0,0,1.0,F,1,1
6581,10039,Male,63,Greater than 45,African-American,0,0,0,22,9.0,M,1,1
6068,9255,Male,26,25 - 45,Caucasian,0,0,0,0,1.0,F,1,1
6952,10581,Male,21,Less than 25,African-American,0,1,0,1,1.0,M,1,1
6858,10449,Female,51,Greater than 45,African-American,0,0,0,3,1.0,M,0,0
2134,3268,Male,25,25 - 45,Caucasian,0,2,0,5,0.0,M,1,1
2016,3067,Male,26,25 - 45,African-American,0,1,0,13,0.0,M,1,1
1003,1541,Male,31,25 - 45,African-American,0,0,0,0,0.0,F,0,0
207,310,Female,28,25 - 45,African-American,0,0,0,0,29.0,F,0,0
1157,1772,Male,37,25 - 45,Hispanic,0,1,0,4,0.0,F,1,0
6531,9956,Male,50,Greater than 45,African-American,0,0,0,4,1.0,F,1,1
5463,8317,Male,37,25 - 45,Hispanic,0,0,0,4,0.0,F,0,0
2413,3678,Male,35,25 - 45,Caucasian,0,0,0,1,3.0,F,0,0
6203,9460,Male,40,25 - 45,Hispanic,0,0,0,0,0.0,M,0,0
6633,10120,Female,29,25 - 45,Other,0,0,0,2,0.0,M,1,1
6210,9473,Male,38,25 - 45,African-American,0,0,0,14,56.0,F,0,0
2763,4217,Male,35,25 - 45,Caucasian,0,0,0,2,1.0,F,1,1
3029,4626,Female,24,Less than 25,Caucasian,0,0,0,1,0.0,F,0,0
4307,6572,Male,25,25 - 45,Caucasian,0,0,0,1,0.0,F,0,0
5734,8742,Female,43,25 - 45,Caucasian,0,0,0,0,1.0,M,1,1
2092,3192,Male,37,25 - 45,Caucasian,0,0,0,0,0.0,M,0,0
3855,5885,Male,46,Greater than 45,Caucasian,0,0,0,2,2.0,F,1,1
1236,1888,Male,33,25 - 45,African-American,0,0,0,6,1.0,M,0,0
464,703,Male,63,Greater than 45,Caucasian,0,0,0,2,3.0,F,0,0
6477,9877,Male,22,Less than 25,Caucasian,0,0,3,1,1.0,F,1,1
5588,8514,Female,46,Greater than 45,Caucasian,0,0,0,1,31.0,M,1,1
868,1318,Male,39,25 - 45,African-American,0,0,0,13,2.0,F,1,1
4518,6901,Female,23,Less than 25,African-American,0,0,0,0,0.0,F,0,0
4293,6549,Male,52,Greater than 45,African-American,0,0,0,0,1.0,M,1,1
1128,1725,Female,27,25 - 45,Hispanic,0,0,0,0,0.0,F,1,0
4017,6125,Male,32,25 - 45,African-American,0,0,0,7,1.0,F,0,0
2571,3929,Male,19,Less than 25,African-American,0,0,0,0,1.0,F,1,1
5437,8283,Female,26,25 - 45,Caucasian,0,0,0,2,33.0,F,1,1
3570,5451,Female,31,25 - 45,Caucasian,0,0,0,2,2.0,F,0,0
1385,2126,Male,23,Less than 25,Caucasian,0,0,0,5,14.0,F,1,1
469,711,Female,24,Less than 25,African-American,1,0,0,6,26.0,F,1,1
5366,8182,Male,24,Less than 25,African-American,0,0,0,1,141.0,F,0,0
1685,2567,Male,38,25 - 45,Caucasian,0,0,0,1,15.0,M,0,0
6185,9434,Male,35,25 - 45,African-American,0,0,0,2,0.0,F,0,0
1658,2527,Male,34,25 - 45,African-American,0,0,0,6,217.0,F,1,1
1150,1759,Male,41,25 - 45,Caucasian,0,0,0,17,47.0,M,1,1
1302,1994,Male,29,25 - 45,Caucasian,0,0,0,7,1.0,M,1,1
407,616,Male,32,25 - 45,African-American,0,0,0,3,1.0,F,0,0
3432,5249,Male,28,25 - 45,African-American,0,0,0,0,0.0,F,0,0
174,263,Male,55,Greater than 45,Caucasian,0,0,0,1,18.0,F,0,0
3641,5560,Male,53,Greater than 45,Hispanic,0,0,0,1,1.0,F,0,0
3760,5740,Male,31,25 - 45,African-American,0,0,0,9,1.0,M,1,1
583,889,Male,23,Less than 25,Caucasian,0,0,0,1,10.0,M,0,0
3253,4971,Male,19,Less than 25,African-American,0,1,0,2,1.0,F,1,1
3920,5977,Male,21,Less than 25,African-American,0,0,1,1,42.0,F,1,1
6414,9788,Male,55,Greater than 45,African-American,0,0,0,12,29.0,F,0,0
1296,1984,Female,20,Less than 25,African-American,0,0,0,0,12.0,F,1,1
1420,2176,Male,42,25 - 45,Caucasian,0,0,0,1,1.0,M,1,1
4292,6548,Male,21,Less than 25,African-American,0,0,2,1,1.0,F,1,1
894,1353,Male,52,Greater than 45,Caucasian,0,0,0,1,3.0,F,1,1
3863,5896,Male,38,25 - 45,Caucasian,0,0,0,8,0.0,F,0,0
3324,5096,Female,38,25 - 45,African-American,0,0,0,0,1.0,M,0,0
6279,9579,Male,33,25 - 45,African-American,0,0,0,3,130.0,F,0,0
1221,1870,Male,20,Less than 25,African-American,0,0,0,0,0.0,F,0,0
4291,6547,Male,23,Less than 25,Hispanic,0,0,0,2,59.0,F,1,1
1787,2711,Male,33,25 - 45,Caucasian,0,0,0,0,1.0,F,1,1
5255,8018,Male,40,25 - 45,Caucasian,0,0,0,10,5.0,F,1,1
4387,6691,Female,28,25 - 45,Caucasian,0,0,0,7,145.0,F,0,0
1988,3022,Male,35,25 - 45,African-American,0,0,0,4,30.0,M,0,0
1916,2908,Male,23,Less than 25,African-American,0,0,0,0,3.0,F,0,0
6263,9554,Male,44,25 - 45,Caucasian,0,0,0,0,2.0,M,0,0
6503,9914,Male,23,Less than 25,Caucasian,0,1,0,4,8.0,M,1,1
3822,5833,Male,47,Greater than 45,Caucasian,0,0,0,3,2.0,F,0,0
3002,4587,Male,36,25 - 45,Caucasian,0,0,0,0,6.0,M,1,1
4226,6450,Male,34,25 - 45,African-American,0,0,0,1,1.0,F,0,0
4215,6433,Female,29,25 - 45,Caucasian,0,0,0,1,13.0,F,1,1
5505,8390,Male,36,25 - 45,Caucasian,0,0,0,0,1.0,F,0,0
6001,9165,Male,26,25 - 45,African-American,0,0,0,0,1.0,F,0,0
3192,4886,Male,27,25 - 45,African-American,0,0,0,1,2.0,F,1,1
3291,5045,Female,40,25 - 45,Caucasian,0,0,0,5,55.0,F,0,0
3764,5745,Male,29,25 - 45,African-American,0,0,0,2,27.0,F,0,0
3469,5309,Female,25,25 - 45,Caucasian,0,0,0,0,2.0,M,0,0
3965,6046,Male,49,Greater than 45,African-American,2,0,0,13,1.0,F,0,0
4023,6135,Male,30,25 - 45,African-American,0,0,0,10,2.0,M,1,1
4181,6383,Male,55,Greater than 45,Caucasian,0,0,0,0,0.0,M,1,1
4227,6451,Male,29,25 - 45,African-American,0,0,0,12,0.0,F,1,1
638,973,Female,57,Greater than 45,Caucasian,0,0,0,0,2.0,M,1,1
1088,1668,Male,37,25 - 45,African-American,2,0,0,18,1.0,M,0,0
3311,5068,Male,31,25 - 45,Caucasian,0,0,0,0,0.0,F,0,0
61,90,Male,27,25 - 45,African-American,1,1,2,15,1.0,F,1,1
4638,7092,Male,38,25 - 45,Caucasian,0,0,0,2,1.0,F,0,0
5860,8935,Male,24,Less than 25,African-American,2,1,0,10,1.0,M,0,0
1126,1719,Male,61,Greater than 45,African-American,0,0,0,1,0.0,F,1,1
3227,4939,Male,20,Less than 25,African-American,0,1,0,1,0.0,F,1,1
1040,1597,Male,40,25 - 45,African-American,0,0,0,0,2.0,F,0,0
5840,8899,Female,34,25 - 45,African-American,0,0,0,5,26.0,F,1,1
2735,4172,Female,38,25 - 45,Other,0,0,0,6,27.0,F,1,1
2472,3767,Male,32,25 - 45,Caucasian,0,0,0,2,29.0,F,1,1
2551,3891,Female,21,Less than 25,African-American,0,0,0,0,1.0,F,1,1
5932,9049,Male,39,25 - 45,African-American,0,0,0,0,1.0,M,0,0
4270,6514,Male,26,25 - 45,Caucasian,0,0,0,2,2.0,F,0,0
6311,9630,Male,33,25 - 45,Caucasian,0,0,0,0,1.0,M,0,0
3295,5049,Female,26,25 - 45,Caucasian,0,0,0,0,0.0,M,0,0
3739,5711,Male,52,Greater than 45,Caucasian,0,0,0,2,5.0,F,1,1
3342,5121,Male,25,25 - 45,African-American,0,0,0,0,7.0,M,0,0
888,1346,Male,32,25 - 45,African-American,0,0,0,4,108.0,F,0,0
2185,3339,Male,59,Greater than 45,Caucasian,0,0,0,0,1.0,F,0,0
4529,6921,Male,42,25 - 45,African-American,0,0,0,1,2.0,F,0,0
3406,5204,Female,31,25 - 45,African-American,0,2,0,10,1.0,F,0,0
1099,1683,Female,30,25 - 45,African-American,0,0,0,4,1.0,M,1,1
5170,7882,Male,48,Greater than 45,Caucasian,0,0,0,3,6.0,F,1,0
5352,8155,Male,40,25 - 45,Caucasian,0,0,0,0,1.0,M,0,0
5139,7823,Female,45,Greater than 45,Caucasian,0,0,0,0,1.0,F,1,1
6134,9351,Male,54,Greater than 45,African-American,0,0,0,21,1.0,F,0,0
4271,6518,Male,28,25 - 45,African-American,0,0,0,1,0.0,M,0,0
1702,2588,Male,31,25 - 45,Hispanic,0,0,0,3,1.0,F,0,0
4448,6788,Male,61,Greater than 45,African-American,0,0,0,12,242.0,F,0,0
1973,2995,Male,58,Greater than 45,African-American,0,0,0,16,29.0,F,1,0
6404,9777,Male,38,25 - 45,African-American,0,0,0,0,1.0,F,1,1
484,731,Male,58,Greater than 45,Hispanic,0,0,0,1,10.0,F,0,0
6504,9915,Male,39,25 - 45,Hispanic,0,0,0,3,0.0,M,0,0
2527,3853,Male,35,25 - 45,African-American,0,0,0,4,1.0,M,0,0
3892,5937,Male,25,25 - 45,African-American,0,0,0,0,0.0,M,1,1
3853,5882,Male,44,25 - 45,African-American,0,0,0,0,1.0,F,1,1
3073,4686,Female,50,Greater than 45,African-American,0,0,0,0,1.0,M,0,0
5678,8655,Male,55,Greater than 45,Caucasian,0,0,0,1,1.0,F,1,1
221,329,Male,36,25 - 45,Other,0,0,0,1,1.0,M,1,1
6033,9208,Male,34,25 - 45,African-American,0,1,0,20,27.0,F,1,1
127,194,Male,42,25 - 45,Caucasian,0,0,0,6,0.0,F,0,0
5059,7699,Male,24,Less than 25,African-American,0,0,0,0,23.0,F,1,1
2821,4314,Male,28,25 - 45,African-American,0,1,0,14,20.0,M,1,1
5043,7678,Male,28,25 - 45,African-American,0,2,0,7,2.0,F,1,1
1450,2221,Male,61,Greater than 45,Caucasian,0,0,0,3,1.0,M,1,1
6738,10277,Male,30,25 - 45,African-American,0,1,0,14,6.0,F,1,0
1051,1615,Female,38,25 - 45,Caucasian,0,0,0,0,1.0,F,0,0
6407,9781,Male,22,Less than 25,Caucasian,0,0,0,6,1.0,F,1,1
129,197,Male,30,25 - 45,Caucasian,0,0,0,1,4.0,M,0,0
5132,7813,Male,26,25 - 45,African-American,0,0,0,7,1.0,F,0,0
2908,4442,Male,24,Less than 25,Caucasian,0,2,0,6,1.0,F,0,0
611,930,Male,22,Less than 25,African-American,0,0,1,0,1.0,F,1,1
2996,4579,Male,52,Greater than 45,African-American,0,0,0,0,26.0,F,1,1
5508,8396,Male,27,25 - 45,African-American,0,0,0,7,35.0,F,1,1
3391,5184,Male,38,25 - 45,African-American,0,0,0,0,1.0,F,0,0
3496,5349,Male,20,Less than 25,Caucasian,0,0,0,0,7.0,F,1,1
5152,7848,Female,21,Less than 25,Caucasian,0,0,0,0,1.0,F,0,0
3048,4657,Male,35,25 - 45,Caucasian,0,0,0,2,34.0,M,1,1
